"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","exp_type","correct_response","acc","decision","record_acc","decision_2"
"","","","","","image-keyboard-response","837","1163087","0.0-0.0-9.0-1.50","null","../data/img/test/triangle/triangle40_1.png","null","","Good","0","Noinclude","",""
"","","","","","html-keyboard-response","838","1164854","0.0-0.0-9.0-2.50","1766","<p> </p>","l","","Good","0","无信息","yes",""
"","","","","","html-keyboard-response","839","1166472","0.0-0.0-9.0-3.50","1617","<p style =' color : white'>你认为刚才你的判断是?</p>","a","","","","","no","错误"
"","","","","","html-keyboard-response","840","1166981","0.0-0.0-9.0-0.51","null","<div style=""font-size:60px; color: white"">+</div>","null","","","","","",""
"","","","","","image-keyboard-response","841","1167188","0.0-0.0-9.0-1.51","null","../data/img/test/triangle/triangle97_1.png","null","","Good","0","Noinclude","",""
"","","","","","html-keyboard-response","842","1168492","0.0-0.0-9.0-2.51","1303","<p> </p>","k","","Good","1","好人","yes",""
"","","","","","html-keyboard-response","843","1169873","0.0-0.0-9.0-3.51","1381","<p style =' color : white'>你认为刚才你的判断是?</p>","a","","","","","no","正确"
"","","","","","html-keyboard-response","844","1170378","0.0-0.0-9.0-0.52","null","<div style=""font-size:60px; color: white"">+</div>","null","","","","","",""
"","","","","","image-keyboard-response","845","1170588","0.0-0.0-9.0-1.52","null","../data/img/test/square/square14_3.png","null","","Bad","0","Noinclude","",""
"","","","","","html-keyboard-response","846","1172404","0.0-0.0-9.0-2.52","1816","<p> </p>","l","","Bad","1","坏人","yes",""
"","","","","","html-keyboard-response","847","1173975","0.0-0.0-9.0-3.52","1570","<p style =' color : white'>你认为刚才你的判断是?</p>","a","","","","","no","错误"
"","","","","","html-keyboard-response","848","1174487","0.0-0.0-9.0-0.53","null","<div style=""font-size:60px; color: white"">+</div>","null","","","","","",""
"","","","","","image-keyboard-response","849","1174692","0.0-0.0-9.0-1.53","null","../data/img/test/circle/circle66_1.png","null","","No_info","0","Noinclude","",""
"","","","","","html-keyboard-response","850","1176698","0.0-0.0-9.0-2.53","null","<p> </p>","null","","No_info","0","","yes",""
"","","","","","html-keyboard-response","851","1178222","0.0-0.0-9.0-3.53","1523","<p style =' color : white'>你认为刚才你的判断是?</p>","a","","","","","no","错误"
"","","","","","html-keyboard-response","852","1178733","0.0-0.0-9.0-0.54","null","<div style=""font-size:60px; color: white"">+</div>","null","","","","","",""
"","","","","","image-keyboard-response","853","1178938","0.0-0.0-9.0-1.54","null","../data/img/test/triangle/triangle50_2.png","null","","Good","0","Noinclude","",""
"","","","","","html-keyboard-response","854","1180467","0.0-0.0-9.0-2.54","1528","<p> </p>","j","","Good","1","好人","yes",""
"","","","","","html-keyboard-response","855","1181487","0.0-0.0-9.0-3.54","1019","<p style =' color : white'>你认为刚才你的判断是?</p>","d","","","","","no","正确"
"","","","","","html-keyboard-response","856","1181994","0.0-0.0-9.0-0.55","null","<div style=""font-size:60px; color: white"">+</div>","null","","","","","",""
"","","","","","image-keyboard-response","857","1182205","0.0-0.0-9.0-1.55","null","../data/img/test/square/square26_1.png","null","","Bad","0","Noinclude","",""
"","","","","","html-keyboard-response","858","1183440","0.0-0.0-9.0-2.55","1234","<p> </p>","k","","Bad","1","坏人","yes",""
"","","","","","html-keyboard-response","859","1184894","0.0-0.0-9.0-3.55","1454","<p style =' color : white'>你认为刚才你的判断是?</p>","d","","","","","no","正确"
"","","","","","html-keyboard-response","860","1185405","0.0-0.0-9.0-0.56","null","<div style=""font-size:60px; color: white"">+</div>","null","","","","","",""
"","","","","","image-keyboard-response","861","1185614","0.0-0.0-9.0-1.56","null","../data/img/test/square/square76_3.png","null","","Bad","0","Noinclude","",""
"","","","","","html-keyboard-response","862","1186869","0.0-0.0-9.0-2.56","1253","<p> </p>","l","","Bad","0","无信息","yes",""
"","","","","","html-keyboard-response","863","1188663","0.0-0.0-9.0-3.56","1794","<p style =' color : white'>你认为刚才你的判断是?</p>","d","","","","","no","错误"
"","","","","","html-keyboard-response","864","1189174","0.0-0.0-9.0-0.57","null","<div style=""font-size:60px; color: white"">+</div>","null","","","","","",""
"","","","","","image-keyboard-response","865","1189379","0.0-0.0-9.0-1.57","null","../data/img/test/square/square5_1.png","null","","Bad","0","Noinclude","",""
"","","","","","html-keyboard-response","866","1190529","0.0-0.0-9.0-2.57","1149","<p> </p>","k","","Bad","0","无信息","yes",""
"","","","","","html-keyboard-response","867","1191454","0.0-0.0-9.0-3.57","924","<p style =' color : white'>你认为刚才你的判断是?</p>","d","","","","","no","正确"
"","","","","","html-keyboard-response","868","1191967","0.0-0.0-9.0-0.58","null","<div style=""font-size:60px; color: white"">+</div>","null","","","","","",""
"","","","","","image-keyboard-response","869","1192171","0.0-0.0-9.0-1.58","null","../data/img/test/circle/circle27_1.png","null","","No_info","0","Noinclude","",""
"","","","","","html-keyboard-response","870","1193573","0.0-0.0-9.0-2.58","1401","<p> </p>","l","","No_info","1","无信息","yes",""
"","","","","","html-keyboard-response","871","1194977","0.0-0.0-9.0-3.58","1403","<p style =' color : white'>你认为刚才你的判断是?</p>","d","","","","","no","正确"
"","","","","","html-keyboard-response","872","1195484","0.0-0.0-9.0-0.59","null","<div style=""font-size:60px; color: white"">+</div>","null","","","","","",""
"","","","","","image-keyboard-response","873","1195694","0.0-0.0-9.0-1.59","null","../data/img/test/circle/circle87_3.png","null","","No_info","0","Noinclude","",""
"","","","","","html-keyboard-response","874","1197000","0.0-0.0-9.0-2.59","1306","<p> </p>","l","","No_info","1","无信息","yes",""
"","","","","","html-keyboard-response","875","1198227","0.0-0.0-9.0-3.59","1226","<p style =' color : white'>你认为刚才你的判断是?</p>","a","","","","","no","正确"
"","","","","","html-keyboard-response","876","1206577","0.0-0.0-10.0","8349","<style>.context{color:white; font-size: 35px; line-height:40px}</style>                              <div><p class='context'>您正确回答了57% 的试次。</p>","l","","","","","",""
"","","","","","html-keyboard-response","877","1207081","0.0-0.0-11.0-0.0","null","<div style=""font-size:60px; color: white"">+</div>","null","","","","","",""
"","","","","","image-keyboard-response","878","1207294","0.0-0.0-11.0-1.0","null","../data/img/test/triangle/triangle21_4.png","null","","Good","0","Noinclude","",""
"","","","","","html-keyboard-response","879","1208747","0.0-0.0-11.0-2.0","1452","<p> </p>","k","","Good","1","好人","yes",""
"","","","","","html-keyboard-response","880","1209680","0.0-0.0-11.0-3.0","932","<p style =' color : white'>你认为刚才你的判断是?</p>","a","","","","","no","正确"
"","","","","","html-keyboard-response","881","1210188","0.0-0.0-11.0-0.1","null","<div style=""font-size:60px; color: white"">+</div>","null","","","","","",""
"","","","","","image-keyboard-response","882","1210395","0.0-0.0-11.0-1.1","null","../data/img/test/triangle/triangle19_5.png","null","","Good","0","Noinclude","",""
"","","","","","html-keyboard-response","883","1211574","0.0-0.0-11.0-2.1","1179","<p> </p>","k","","Good","1","好人","yes",""
"","","","","","html-keyboard-response","884","1212642","0.0-0.0-11.0-3.1","1067","<p style =' color : white'>你认为刚才你的判断是?</p>","d","","","","","no","错误"
"","","","","","html-keyboard-response","885","1213148","0.0-0.0-11.0-0.2","null","<div style=""font-size:60px; color: white"">+</div>","null","","","","","",""
"","","","","","image-keyboard-response","886","1213355","0.0-0.0-11.0-1.2","null","../data/img/test/square/square31_5.png","null","","Bad","0","Noinclude","",""
"","","","","","html-keyboard-response","887","1215014","0.0-0.0-11.0-2.2","1658","<p> </p>","j","","Bad","0","无信息","yes",""
"","","","","","html-keyboard-response","888","1216464","0.0-0.0-11.0-3.2","1449","<p style =' color : white'>你认为刚才你的判断是?</p>","a","","","","","no","正确"
"","","","","","html-keyboard-response","889","1216971","0.0-0.0-11.0-0.3","null","<div style=""font-size:60px; color: white"">+</div>","null","","","","","",""
"","","","","","image-keyboard-response","890","1217178","0.0-0.0-11.0-1.3","null","../data/img/test/circle/circle18_5.png","null","","No_info","0","Noinclude","",""
"","","","","","html-keyboard-response","891","1218309","0.0-0.0-11.0-2.3","1130","<p> </p>","k","","No_info","1","无信息","yes",""
"","","","","","html-keyboard-response","892","1219530","0.0-0.0-11.0-3.3","1221","<p style =' color : white'>你认为刚才你的判断是?</p>","d","","","","","no","错误"
"","","","","","html-keyboard-response","893","1220034","0.0-0.0-11.0-0.4","null","<div style=""font-size:60px; color: white"">+</div>","null","","","","","",""
"","","","","","image-keyboard-response","894","1220242","0.0-0.0-11.0-1.4","null","../data/img/test/circle/circle91_1.png","null","","No_info","0","Noinclude","",""
"","","","","","html-keyboard-response","895","1221421","0.0-0.0-11.0-2.4","1178","<p> </p>","l","","No_info","1","无信息","yes",""
"","","","","","html-keyboard-response","896","1222568","0.0-0.0-11.0-3.4","1147","<p style =' color : white'>你认为刚才你的判断是?</p>","a","","","","","no","正确"
"","","","","","html-keyboard-response","897","1223073","0.0-0.0-11.0-0.5","null","<div style=""font-size:60px; color: white"">+</div>","null","","","","","",""
"","","","","","image-keyboard-response","898","1223285","0.0-0.0-11.0-1.5","null","../data/img/test/square/square46_4.png","null","","Bad","0","Noinclude","",""
"","","","","","html-keyboard-response","899","1225235","0.0-0.0-11.0-2.5","1950","<p> </p>","l","","Bad","1","坏人","yes",""
"","","","","","html-keyboard-response","900","1226575","0.0-0.0-11.0-3.5","1338","<p style =' color : white'>你认为刚才你的判断是?</p>","d","","","","","no","正确"
"","","","","","html-keyboard-response","901","1227086","0.0-0.0-11.0-0.6","null","<div style=""font-size:60px; color: white"">+</div>","null","","","","","",""
"","","","","","image-keyboard-response","902","1227293","0.0-0.0-11.0-1.6","null","../data/img/test/triangle/triangle50_3.png","null","","Good","0","Noinclude","",""
"","","","","","html-keyboard-response","903","1228590","0.0-0.0-11.0-2.6","1296","<p> </p>","k","","Good","1","好人","yes",""
"","","","","","html-keyboard-response","904","1229642","0.0-0.0-11.0-3.6","1052","<p style =' color : white'>你认为刚才你的判断是?</p>","a","","","","","no","正确"
"","","","","","html-keyboard-response","905","1230150","0.0-0.0-11.0-0.7","null","<div style=""font-size:60px; color: white"">+</div>","null","","","","","",""
"","","","","","image-keyboard-response","906","1230354","0.0-0.0-11.0-1.7","null","../data/img/test/circle/circle33_3.png","null","","No_info","0","Noinclude","",""
"","","","","","html-keyboard-response","907","1231654","0.0-0.0-11.0-2.7","1299","<p> </p>","l","","No_info","0","好人","yes",""
"","","","","","html-keyboard-response","908","1233051","0.0-0.0-11.0-3.7","1396","<p style =' color : white'>你认为刚才你的判断是?</p>","a","","","","","no","正确"
"","","","","","html-keyboard-response","909","1233554","0.0-0.0-11.0-0.8","null","<div style=""font-size:60px; color: white"">+</div>","null","","","","","",""
"","","","","","image-keyboard-response","910","1233766","0.0-0.0-11.0-1.8","null","../data/img/test/square/square95_5.png","null","","Bad","0","Noinclude","",""
"","","","","","html-keyboard-response","911","1235263","0.0-0.0-11.0-2.8","1497","<p> </p>","k","","Bad","0","好人","yes",""
"","","","","","html-keyboard-response","912","1236444","0.0-0.0-11.0-3.8","1180","<p style =' color : white'>你认为刚才你的判断是?</p>","d","","","","","no","错误"
"","","","","","html-keyboard-response","913","1236945","0.0-0.0-11.0-0.9","null","<div style=""font-size:60px; color: white"">+</div>","null","","","","","",""
"","","","","","image-keyboard-response","914","1237158","0.0-0.0-11.0-1.9","null","../data/img/test/circle/circle22_5.png","null","","No_info","0","Noinclude","",""
"","","","","","html-keyboard-response","915","1238064","0.0-0.0-11.0-2.9","905","<p> </p>","l","","No_info","1","无信息","yes",""
"","","","","","html-keyboard-response","916","1239186","0.0-0.0-11.0-3.9","1122","<p style =' color : white'>你认为刚才你的判断是?</p>","a","","","","","no","正确"
"","","","","","html-keyboard-response","917","1239694","0.0-0.0-11.0-0.10","null","<div style=""font-size:60px; color: white"">+</div>","null","","","","","",""
"","","","","","image-keyboard-response","918","1239898","0.0-0.0-11.0-1.10","null","../data/img/test/square/square69_3.png","null","","Bad","0","Noinclude","",""
"","","","","","html-keyboard-response","919","1240979","0.0-0.0-11.0-2.10","1079","<p> </p>","l","","Bad","0","无信息","yes",""
"","","","","","html-keyboard-response","920","1242465","0.0-0.0-11.0-3.10","1485","<p style =' color : white'>你认为刚才你的判断是?</p>","d","","","","","no","错误"
"","","","","","html-keyboard-response","921","1242971","0.0-0.0-11.0-0.11","null","<div style=""font-size:60px; color: white"">+</div>","null","","","","","",""
"","","","","","image-keyboard-response","922","1243182","0.0-0.0-11.0-1.11","null","../data/img/test/triangle/triangle31_3.png","null","","Good","0","Noinclude","",""
"","","","","","html-keyboard-response","923","1244977","0.0-0.0-11.0-2.11","1794","<p> </p>","k","","Good","1","好人","yes",""
"","","","","","html-keyboard-response","924","1245992","0.0-0.0-11.0-3.11","1015","<p style =' color : white'>你认为刚才你的判断是?</p>","a","","","","","no","正确"
"","","","","","html-keyboard-response","925","1246498","0.0-0.0-11.0-0.12","null","<div style=""font-size:60px; color: white"">+</div>","null","","","","","",""
"","","","","","image-keyboard-response","926","1246705","0.0-0.0-11.0-1.12","null","../data/img/test/circle/circle49_1.png","null","","No_info","0","Noinclude","",""
"","","","","","html-keyboard-response","927","1247819","0.0-0.0-11.0-2.12","1113","<p> </p>","k","","No_info","1","无信息","yes",""
"","","","","","html-keyboard-response","928","1248906","0.0-0.0-11.0-3.12","1086","<p style =' color : white'>你认为刚才你的判断是?</p>","a","","","","","no","正确"
"","","","","","html-keyboard-response","929","1249414","0.0-0.0-11.0-0.13","null","<div style=""font-size:60px; color: white"">+</div>","null","","","","","",""
"","","","","","image-keyboard-response","930","1249621","0.0-0.0-11.0-1.13","null","../data/img/test/triangle/triangle3_4.png","null","","Good","0","Noinclude","",""
"","","","","","html-keyboard-response","931","1251122","0.0-0.0-11.0-2.13","1499","<p> </p>","l","","Good","1","好人","yes",""
"","","","","","html-keyboard-response","932","1252464","0.0-0.0-11.0-3.13","1341","<p style =' color : white'>你认为刚才你的判断是?</p>","d","","","","","no","正确"
"","","","","","html-keyboard-response","933","1252971","0.0-0.0-11.0-0.14","null","<div style=""font-size:60px; color: white"">+</div>","null","","","","","",""
